grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.0279921875,5.678329864191369,776.7696412370876,0.35076062042766576,0.019353122073643227,0.0002733092114575038,0.19859379816218536,0.0005348715818320232,0.0007820881840003813,0.0003289167972335719,0.00011257530531108193,0.03603542799230373,0.743985890692033
0.028,5.984425381211887,821.450496463826,0.3328196775110544,0.018610948906683526,0.00033774001999172513,0.19429913182098374,0.0006609030371730318,0.0008013575505695622,0.0002936200131046662,9.646740840261168e-05,0.04127993695346635,0.7436198942896248
0.0280078125,6.283206407716127,865.2875897932888,0.3169933323974258,0.01785636677105133,0.00040761327811060435,0.18969308278001243,0.0008105098184684413,0.0008297364767922994,0.0002632247713312461,8.086517932646713e-05,0.0468120465149964,0.7432465544099107
0.028015625000000002,6.574882915763274,908.2653051916715,0.30293080037121783,0.017090929965025283,0.00048227523561390355,0.18474271308515064,0.0009869745508398655,0.0008740238644127655,0.00023697606423866594,6.646198648292124e-05,0.05264282329829817,0.7428768219499378
0.0280234375,6.8597711150739356,950.3818355454637,0.29035000057382726,0.016316620768454082,0.000561002559115574,0.17942098391822758,0.0011924094368981823,0.0009397880768848227,0.0002141667790815491,5.3694506966175086e-05,0.05877844142941595,0.7425228925249561
0.02803125,7.138159260417991,991.6328336174761,0.27902635334514214,0.01553601875256819,0.0006429765000367201,0.17371252435920462,0.0014272968735955392,0.001031475428443612,0.00019418724263027017,4.277918590669649e-05,0.06521550172749689,0.7421972399301175
0.0280390625,7.410216167852693,1032.0008087754543,0.26878224632561315,0.014752400232988957,0.00072726780812036,0.16761814312231396,0.0016902480244351248,0.0011524455739965783,0.00017653496233177422,3.375483376371662e-05,0.07193763410662704,0.7419115713354226
0.028046875,7.676010806318228,1071.459654025058,0.25947521388734895,0.013969764630904904,0.0008128358770327864,0.16115768320696142,0.0019779958683138112,0.0013049523223306705,0.00016080524674116434,2.6528088296936444e-05,0.0789135874964778,0.7416758472629406
0.028054687499999998,7.935496814723333,1109.9739072076638,0.25099052903869284,0.01319277635086426,0.0008985441952403553,0.1543708844185969,0.0022856026431731214,0.001490121420554479,0.0001466792837038665,2.0917919557200984e-05,0.08609698575651703,0.7414974880117928
0.028062499999999997,8.188505609644787,1147.4985980857748,0.2432354127150845,0.012426625787344705,0.0009831914653969317,0.1473161989880574,0.0026068365631827894,0.0017079621534417304,0.00013391128119057152,1.669556565028512e-05,0.09342772090481143,0.7413808572909242
0.028070312499999996,8.434766701923628,1183.9822259633283,0.23613392162172275,0.011676822941046078,0.001065555330800655,0.14006775837675706,0.0029346594427053286,0.001957433575672916,0.00012231518519142958,1.3617180499284702e-05,0.10083476638141191,0.7413270715859153
0.028078124999999995,8.673938449643362,1219.3705785585657,0.22962285804038352,0.010948944220455958,0.0011444438660754468,0.13271090555626794,0.003261761453361478,0.002236567328649274,0.00011175212889771548,1.1447810105172298e-05,0.10824004457588736,0.7413341330602997
